pist04-har_Seq07.wav, 2 0 77 23 155 0 144. 6.666 238.530304 0.038181 0.476495 0. 347.382782;
pist04-har_Seq06.wav, 2 0 77 23 155 0 144. 6.666 212.113022 0.034711 0.471507 0.150015 371.452759;
pist04-har_Seq05.wav, 2 0 77 23 155 0 144. 6.666 180.334061 0.037958 0.429807 0.150015 275.516846;
pist04-har_Seq04.wav, 2 0 77 23 155 0 144. 6.666 210.855164 0.034763 0.471858 0.150015 364.71344;
pist04-har_Seq03.wav, 2 0 77 23 155 0 144. 6.666 166.899551 0.039504 0.414852 0.150015 274.189026;
pist04-har_Seq02.wav, 2 0 77 23 155 0 144. 6.666 153.367676 0.038559 0.410536 0.150015 261.825012;
pist04-har_Seq01.wav, 2 0 77 23 155 0 144. 6.666 201.188446 0.036876 0.419379 0.150015 275.192322;
pist04-mel_Seq09.wav, 3 0 77 23 155 0 144. 6.666 381.765991 0.001957 0.552362 0.150015 326.203278;
pist04-mel_Seq08.wav, 3 0 77 23 155 0 144. 6.666 2619.110352 0.003324 0.803329 0.150015 1353.624146;
pist04-mel_Seq07.wav, 3 0 77 23 155 0 144. 6.666 1606.790283 0.007949 0.835718 1.80018 899.685547;
pist04-mel_Seq06.wav, 3 0 77 23 155 0 144. 6.666 730.739929 0.004689 0.824517 0.30003 490.178864;
pist04-mel_Seq05.wav, 3 0 77 23 155 0 144. 6.666 1095.612305 0.008616 0.798388 1.50015 689.049561;
pist04-mel_Seq04.wav, 3 0 77 23 155 0 144. 6.666 1262.041992 0.004327 0.832361 0.150015 736.281006;
pist04-mel_Seq03.wav, 3 0 77 23 155 0 144. 6.666 1724.337769 0.008612 0.826061 0.90009 954.357727;
pist04-mel_Seq02.wav, 3 0 77 23 155 0 144. 6.666 615.739624 0.004991 0.819685 0.30003 449.126373;
pist04-mel_Seq01.wav, 3 0 77 23 155 0 144. 6.666 877.445435 0.00857 0.791078 0.90009 589.706055;
pist05-drm_Seq11.wav, 0 0 31 0 240 0 125. 7.68 6420.248535 0.013327 0.885152 3.645833 984.565186;
pist05-drm_Seq10.wav, 0 0 31 0 240 0 125. 7.68 6747.57666 0.014988 0.889809 4.036458 1178.225952;
pist05-drm_Seq09.wav, 0 0 31 0 240 0 125. 7.68 6187.632813 0.01811 0.879511 4.557292 1078.834473;
pist05-drm_Seq08.wav, 0 0 31 0 240 0 125. 7.68 6558.419434 0.015606 0.887248 4.036458 1153.132935;
pist05-drm_Seq07.wav, 0 0 31 0 240 0 125. 7.68 567.774536 0.142077 0.727187 0. 323.409698;
pist05-drm_Seq06.wav, 0 0 31 0 240 0 125. 7.68 461.392883 0.177276 0.717864 0. 342.445984;
pist05-drm_Seq05.wav, 0 0 31 0 240 0 125. 7.68 466.67337 0.176052 0.719859 0. 342.041321;
pist05-drm_Seq04.wav, 0 0 31 0 240 0 125. 7.68 461.038696 0.177376 0.717515 0. 340.288422;
pist05-drm_Seq03.wav, 0 0 31 0 240 0 125. 7.68 6405.140137 0.01392 0.885476 3.645833 958.445496;
pist05-drm_Seq02.wav, 0 0 31 0 240 0 125. 7.68 6166.594727 0.017055 0.87943 4.427083 1225.310425;
pist05-drm_Seq01.wav, 0 0 31 0 240 0 125. 7.68 6566.516602 0.015144 0.885323 4.036458 1142.467773;
pist05-sfx_Seq01.wav, 1 0 31 0 240 0 125. 7.68 1379.954956 0.005427 0.776266 0.260417 387.807159;
pist05-sfx_Seq02.wav, 1 0 31 0 240 0 125. 7.68 4695.696777 0.002513 0.920631 0. 798.071716;
